identifier, formula, density, mass
TAZLUD,C48 H54 Cd3 Gd2 N4 O35,1.2615392255393612,1898.692321,6.8
TAZSAP02,C12 H16 O14 Pr2,2.0842197668555356,666.062926,9.0
TEBDEM,C20 H8 Mn2 N12 O8,1.3941044815693993,654.230092,6.0
TECDUE,C36 H20 Co2 N4 O8,0.8478438970179739,754.4339,5.0
TECWUX,C26 H33 B1 N6 O5 Zn2,0.9841458423395303,651.1495359999999,4.0
TECXAE,C26 H33 B1 N6 O5 Zn2,1.0086016740540038,651.1495359999999,4.0
TEDGOA,C18 H8 N24 Zn2,0.6931162581237162,691.17772,4.0
TEDGUG,C78 H76 N78 O6 Zn7,0.7844310423426006,2659.6205,4.285714285714286
TEDHAN,C9 H4 Cl2 N12 Zn2,0.901151529734662,481.87465999999995,4.0
TEDLUK,C36 H30 N6 O10 Zn2,1.3262966034996784,837.419138,5.0
TEDMEX,C24 H18 Mn3 N24 O3,1.3156446890214788,855.3739169999999,6.0
TEFNOL,C12 H8 Co1 N4,1.0686571046460023,267.152414,4.0
TEFNUR,C12 H8 Co1 N4,1.0957451433390104,267.152414,4.0
TEGHAS,C36 H24 N2 O20 Zn4,1.1261656452977507,1066.09873,5.0
TEKYOA,C78 H48 Cu6 O30,1.064395252297078,1846.477038,5.0
TEMCUM,C28 H20 Co3 N2 O16,0.9657555169035833,817.2630079999999,6.0
TEMPEI,C63 H69 Cu3 N3 O15,0.712797430964025,1298.873733,6.0
TEPGUS,C11 H9 N7 O2 Zn1,1.2931709444673587,336.61534,4.0
TEPNAG,C50 H29 In1 N4 Na2 O15 Zn1,0.9237104524463062,1151.96271456,5.25
TEPNIO,C50 H31 N4 Na2 O16 Pr1 Zn1,0.907067396807013,1196.06766156,6.75
TEQTAM,C20 H14 Cd1 N4 O4 S2,1.2635465070534257,550.894006,6.0
TEQTEQ,C40 H28 Mn2 N8 O8 S4,1.1511375609463383,986.8361,6.0
TERPAK,C99 H91 I12 N24 Zn6,1.4662150868649915,3532.080403,4.0
TEVCAB,C6 Fe3 N24 O6,1.5587009168142072,671.7567419999999,6.666666666666667
TEWMUG,C64 H56 N8 O64 Zr12,1.2040258916454512,3055.8356,8.0
TEYMES,C72 H26 Cl4 Cu13 N96 O1,0.8416557644008023,3219.532239,1.0
TEYMOC,C72 H24 Cl3 Fe12 N96 O1,0.7518190412206056,3026.105457,2.5
TIFHEX,C48 H64 Cl3 N8 O28 Sm1,1.4232187517319184,1457.779408,8.0
TIHRUA,C104 H76 N11 O43 Tb2,1.2471409769682995,2485.6193240000002,9.0
TIKXAN,C36 H14 In3 O24,0.9260217918793139,1174.9375340000001,8.0
TILJEG,C72 H32 N12 O24 Zn5,1.444754476241522,1775.993548,4.8
TIRRIW,C37 H27 Co2 N3 O9,1.182391545853358,775.492929,5.0
TITBUV,C28 H12 N12 O8 Zn3,1.09479367606241,840.611688,4.0
TIVXOM,C10 H12 Ag1 F6 N4 O3 S1,1.898263843539311,490.15113797799995,3.0
TIXCEK,C15 H10 N6 Zn1,1.101822769712109,339.66072799999995,4.0
TIXKUI,C42 H28 Co2 N4 O9,0.7380140117022738,850.561273,6.0
TOCJAY,C46 H26 N10 O13 Zn4,0.3966942366828807,1188.2798010000001,4.0
TOCJEC,C52 H32 N16 O13 Zn4,0.2527488455459061,1350.4321049999999,4.0
TOCXUH,C32 H12 O18 Zn3,1.3665139691504617,880.568262,5.333333333333333
TOGFIH,C87 H102 Cu3 N26 Ni2 O41 Pd10,0.30419133287322486,3540.1190449999995,5.142857142857143
TOGGOO,C129 H44 Cu3 N18 Ni2 O32 Pd8,0.6214975135327916,3517.221278,5.0
TOGMIO,C56 H38 O16 Zr3,0.6878794695301512,1240.565678,8.0
TOJGEH,C27 H21 Cd2 N13 O8,1.6675852571803351,880.36712,6.5
TOMBAB,C186 H176 O82 Zn14,0.548507146314673,4638.666466000001,5.0
TONBII,C12 H6 Fe1 O4,1.6054568499666158,270.019146,6.0
TONKEN,C16 H6 In1 O8,0.8387253364806134,441.032726,8.0
TOPJEQ,C50 H54 Co4 N10 O22,1.0651785807330771,1382.75253,6.0
TOTVOP,C18 H12 N10 O8 Zn3,1.821675416688456,692.4908819999999,4.666666666666667
TOVJIZ,C54 H36 Fe3 O18,0.47359846918344045,1140.390126,6.0
TOVJOF,C66 H60 Fe3 O18,0.5265405875897909,1308.70959,6.0
TOVKIA,C150 H102 Fe9 O48,0.734799405852181,3174.9974220000004,6.0
TOVKOG,C150 H102 Fe9 N6 O48,0.3489564462395106,3259.03764,6.0
TOWLOI,C24 H17 Fe3 O16,1.3788101607808563,728.9182370000001,6.0
TOWNEA,C42 H30 Fe3 O16,0.7617984490955281,958.21479,6.0
TOWPAY,C48 H25 Fe6 N6 O32,0.9612180531296695,1532.8052229999998,6.0
TOWSEG,C16 H10 Co1 N2 O5,0.8393399104868782,369.194875,5.0
TOYHEX,C21 H15 N1 O12 Ti3,1.3488228036159495,616.9452180000001,7.0
TOYHIB,C27 H18 O12 Ti3,1.0882019498668396,678.026778,7.0
TOYHOH,C39 H27 N1 O12 Ti3,0.9088486295643031,845.23383,7.0
TUBCEA,C44 H28 Cd5 N10 O18,1.7793887009262588,1546.8212280000002,6.8
TUBDAY,C48 H48 Ca3 Co2 N8 O30,0.7581428997495392,1455.03285,6.857142857142857
TUDJOS,C8 H10 N4 Zn1,0.911646330447984,227.57214199999999,4.0
TUDMAH,C36 H54 N10 Ni2 O8,0.8118695684712292,872.2645239999999,6.0
TUDTAQ,C29 H19 Co1 N3 O4,1.219517786372805,532.413262,6.0
TUSGUJ,C280 H172 Ag8 N57 O5 Zn7,0.8565200629187136,5735.357748,3.981132075471698
TUTHAS,C46 H42 Mn2 N7 O8,1.4242488255587735,930.745811,6.0
TUVCIZ,C72 H72 Cu2 N8 O14,1.1172992925466931,1400.4823259999998,6.0
TUVDAS,C42 H38 N6 O9 Zn1,1.2607198833149722,836.167701,6.0
TUXTUD,C12 H6 N3 O7 Tb1,1.4811825949971074,463.11782000000005,8.0
UBERUS,C80 H44 Co2 N8 O16,0.8084214481049947,1491.119096,6.0
UCUJOU,C32 H18 Mo12 N6 O48 P1 Zn4,1.4561178750349877,2698.392037998,5.492063492063492
UCUKAI,C264 H176 Cu24 I16 N22 S16 W4,1.4712741668787213,8460.352762,4.148148148148148
UDANEV,C15 H15 In4 N6 O18,0.87604923629006,1026.581723,6.0
UDIHOF,C48 H30 N6 Ni3 O16,0.8347420538502898,1122.8646480000002,6.0
UDIWOW,C49 H39 Ho2 N3 O27 P3,1.1330558738708685,1524.621948994,8.5
UFALAR,C34 H28 Ag2 Co1 N10 O7,1.3214162533183218,963.3199670000001,4.0
UFAMUM,C16 H12 O11 Zn2,0.9910888805971929,511.020587,6.0
UFANEV,C22 H14 Ag1 F6 N4 O2 Sb1,1.3462515191408262,709.991694978,5.0
UFATEA01,C12 H8 N2 Ni1 O4,1.2203067902060196,302.896834,6.0
UFOFUT,C32 H16 O16 Zn2,0.6794850985338708,787.2212159999999,4.0
UFORIT,C66 H32 O16 Zr3,0.3813169472580249,1354.6254319999998,8.0
UGOSOY,C48 H45 Cl1 Cu2 N16 O14,0.9762979151591157,1232.516683,6.0
UHEBOA,C15 H19 N1 O5 Pb1,1.9030372966128786,500.515707,7.0
UHIGUQ,C70 H52 Cl4 Co2 N8 O16,1.1451283627141418,1520.886824,5.0
UHOGIK,C30 H16 Cu2 N4 O8 S2,1.0183540770069222,751.692908,5.0
UHOMEL,C18 H22 N4 O7 Zn1,1.4517036384727058,471.770669,4.0
UHUJOZ,C28 H22 N5 O6 Zn1,1.3850815022381855,589.885367,4.0
UJADUH,C32 H20 Cu3 O18,0.9906536425145958,883.12979,6.0
UJAQOM,C18 H12 Cd1 O10,1.2156502989993159,500.69666199999995,8.0
UKAKIC,C13 H11 Cu1 N3 O4,1.232911297826089,336.7907,5.0
UKALUP,C14 H13 Cu1 N3 O4,1.2771354636839372,350.817322,5.0
UKIBIB,C54 H26 O16 Zr3,0.4306069063046281,1204.448906,8.0
UKIBUN,C72 H38 Hf3 O16,0.713794000138833,1694.535518,8.0
UKOHIN,C33 H21 N9 O6 Zn3,0.7614237875295857,835.717938,4.0
ULALOL,C44 H35 Cl1 Fe1 O19 Zr3,0.5454065004351113,1232.70909,5.090909090909091
ULAPUU,C72 H56 Cd2 O24,1.113928595503692,1530.031696,7.0
UMABIV,C24 H23 Cd3 Cl1 N4 O16,1.465082913289481,996.152595,6.0
UMAQAC,C12 H8 Cd1 N2 O4,1.4730701771784482,356.617434,6.0
UMEFAW,C14 H9 Cu1 N1 O4,1.1051930265470502,318.772152,5.0
UMIGAA,C18 H9 Co1 O14 Zn2,1.1344172338863174,638.949653,4.666666666666667
UNIGEE,C48 H24 O26 Zn8,0.6056065286074743,1539.730634,4.0
UNINEM,C72 H24 Cl3 Cr12 N96,1.5198645563981223,2963.9192519999997,5.0
UNINIQ,C72 H27 Cl3 Cr12 N96,1.514356576335841,2966.9430749999997,5.0
UNINOW,C72 H28 Cl3 Cr12 N96,1.4945129493894485,2967.9510159999995,5.0
UNINUC01,C72 H24 Cl3 Cr12 N96,0.7563394449748723,2963.9192519999997,5.0
UNINUC,C72 H24 Cl3 Cr12 N96,1.492204469364597,2963.9192519999997,5.0
UNIPAK,C72 H24 Cl3 Cr12 N96 O5,1.5969605639810673,3043.916277,5.0
UNIPOY,C72 H26 Cl3 Cr12 N96,0.7571315317630212,2965.935134,5.0
UNIPUE,C72 H24 Cl3 Cr12 N96 O3,0.7898592599343214,3011.9174669999998,5.0
UNUNEY,C132 H66 O32 U4,0.4960451258248713,3116.038386,8.0
UPOZAB,C36 H12 Cl4 N18 O6 Zn5,0.5594175699383007,1261.310616,4.571428571428571
UQENAH,C62 H42 N12 O12 Zn3,1.0268223406933137,1343.212698,4.666666666666667
UQEVEU,C7 H6 N6 O6 Zn3,2.0969264402304533,466.299474,4.666666666666667
UQIVIB,C45 H20 Hf3 O19,1.0509310590559742,1400.100815,8.0
UQOHEQ,C45 H47 N9 Ni2 O17 S2,1.5389401019657774,1167.423139,6.0
UQOLUJ01,C100 H52 In3 N4 O16,0.35766011827851035,1909.958224,6.666666666666667
UQOLUJ,C100 H52 In3 N4 O16,0.3855364593097038,1909.958224,6.666666666666667
UQOYOP,C27 H24 N9 Zn1,1.1120501018696263,539.920891,6.0
UQOZAE,C72 H40 N6 O8 Pd1 Zn2,0.8927778786100928,1354.306378,4.666666666666667
UREMUC,C60 H72 Cu2 N12 Nd2 O88 P2 W22,2.9178285055759714,6891.247751995999,6.076923076923077
URENAI,C26 H13 N6 O10 Zn2,0.7523647941425529,700.176741,4.0
URENAJ,C40 H56 Ce1 Cu2 N8 O51 P1 W11,2.8271932888789317,3785.319336998,6.071428571428571
URENEM,C26 H15 N6 O11 Zn2,0.7673908733554584,718.1920279999999,4.5
URUWAH,C44 H32 Cu4 N20,1.0185528145997549,1095.0447319999998,3.0
URUWIP,C44 H32 Cu4 N20,1.2564616178195926,1095.0447319999998,3.0
USAWIW,C46 H34 Cd2 N4 O8,1.0474312897852855,995.614086,6.0
USONAU,C105 H79 N1 O43 Zn11,0.7673729851290674,2761.9161569999997,4.909090909090909
USONEY,C105 H79 N1 O43 Zn11,0.7669735682771883,2761.9161569999997,2.727272727272727
USOSUS,C10 H6 Cd1 N4 O4,1.0462715075024813,358.59347799999995,8.0
UVAHIK01,C60 H38 O16 Zr3,0.4892160408874553,1288.608638,8.0
UVAHIK,C60 H38 O16 Zr3,0.49263764514229713,1288.608638,8.0
UVEVUN,C25 H11 Cu2 N1 O9,0.7898452324736802,596.449199,5.0
UWAFUU,C78 H48 N2 O13 Zn4,0.568958746518722,1482.744559,4.0
UWAGAB01,C78 H48 N2 O13 Zn4,0.5787903889326521,1482.744559,4.0
UWAGAB02,C78 H48 N2 O13 Zn4,0.5788814847052867,1482.744559,4.0
UWAGAB03,C78 H48 N2 O13 Zn4,0.5768657819336238,1482.744559,4.0
UWAGAB04,C78 H48 N2 O13 Zn4,0.5798633155092416,1482.744559,4.0
UWUKII,C54 H46 Co4 N14 O24,1.0633921759835823,1510.757584,3.5
UXISUR,C18 H12 Cu3 O15,0.9568363621497127,658.917687,6.0
UYETUQ,C73 H56 Eu6 F2 O36,1.2763078979312728,2458.988102326,8.666666666666666
UYEVEC,C63 H54 O36 Tb6,1.2184214529051642,2340.636114,8.666666666666666
UYEVUS,C64 H47 F1 O32 Y6,1.3385154800122085,1880.4749901629998,6.0
UYEWED,C63 H46 O32 Y6,1.1897460712503265,1848.4579059999999,8.0
UYEWUT,C58 H44 O32 Y6,1.2164814247915907,1786.388324,8.0
UYISUT,C24 H12 Cu2 N12 O8,0.9427691696098168,723.520728,4.0
UYOCIX,C68 H52 N4 O32 Zr6,0.8586349693394985,1984.4950239999998,8.0
UYOXUC,C54 H24 Cd3 N12 O24,0.8778405439034315,1562.0787,8.0
UZAJIR,C15 H14 N4 O7 Zn1,1.2906272210325245,427.67492100000004,6.0
UZAROE,C6 H7 Co1 N7 O4,0.9776917727150215,300.097762,4.0
UZAXAX,C72 H40 Co2 N12 O8 S4,1.162522221429175,1447.292184,6.0
UZAXIF,C72 H40 Co2 N12 O8 S4,1.1682206476992427,1447.292184,6.0
UZAXOL,C72 H40 Co2 N12 O8 S4,1.1700983112013874,1447.292184,6.0
VABREY,C26 H20 Br1 Cu1 N2 O4,1.379367589344906,567.898586,5.0
VACFOV01,C16 H9 In1 O8,0.9730395111734059,444.056549,8.0
VACFOV,C16 H9 In1 O8,1.865362649184218,444.056549,8.0
VACLAP,C80 H48 Cd3 N4 O16,0.7540228877421655,1658.49966,6.333333333333333
VAGBUD,C36 H28 Cu4 Gd1 I4 N3 O8,1.6101080795058345,1549.676217,4.8
VAGMAT,C40 H28 N2 O10 Zn2,0.38134961385607574,827.419404,5.0
VAGMEX,C40 H28 N2 O10 Zn2,0.3682660117351805,827.419404,5.0
VAGMIB01,C52 H32 N8 O8 Zn2,0.46338942625927676,1027.621456,5.0
VAGMIB,C52 H32 N8 O8 Zn2,0.4591075062542681,1027.621456,5.0
VAGMOH,C52 H32 N8 O8 Zn2,0.49461992168034236,1027.621456,5.0
VAHVOR,C15 H11 Dy1 N2 O8,1.2321932943348932,509.75709700000004,9.0
VAJTOT,C27 H24 Co1 N6 O4 S2,0.8312889871617783,619.5811960000001,6.0
VALQUY,C116 H94 Co6 N11 O32,1.138833667681453,2507.646151,6.0
VAMREK,C36 H18 Cu3 N6 O12,1.0764177960605639,917.200656,4.666666666666667
VANHEA,C74 H54 N4 O14 Zn3,0.9725173176924666,1419.382056,4.666666666666667
VAPDAV,C36 H34 Fe1 N2 Ni2 O17,1.0877615868611104,939.891725,6.0
VAPROW,C32 H28 Cl1 N6 Nd1 O10,1.1411417921870586,836.295196,9.0
VASGII,C72 H66 In6 O30,1.0802631085573249,2100.187536,6.0
VATLOV,C16 H8 Eu1 O9,1.302519808061693,496.19401300000004,8.0
VATLUB,C16 H8 Dy1 O9,1.368583039700016,506.730013,8.0
VATMAI,C16 H8 O9 Tm1,1.4072966244902259,513.164233,8.0
VATMEM,C16 H6 Lu1 O8,1.3510007474859853,501.18152599999996,8.0
VATMIQ,C16 H8 Er1 O9,1.376575250717916,511.489013,8.0
VATNAJ,C16 H8 Gd1 O9,1.33563931114888,501.480013,8.0
VATNEN,C18 H16 Ho1 N1 O9,1.4851291971129694,555.2520539999999,8.0
VATNIR,C16 H8 O9 Yb1,1.3998624887235542,517.284013,8.0
VATNOX,C42 H28 O16 Sc3,0.5632065209651582,923.531632,6.0
VATVOE,C74 H64 Cd4 N16 O20,1.3891122762608576,1947.054332,6.5
VAXJAI,C72 H48 N2 O26 Zn8,0.5886600900933546,1880.192384,4.0
VAXJOW,C66 H36 N2 O26 Zn8,0.5590503168041102,1796.0326519999999,4.0
VAZHEN,C40 H26 Fe3 N6 O14,0.7300620488570659,982.2029539999999,6.0
VAZJEO,C56 H40 F6 N4 Si1 Zn1,1.0373672101189892,976.401810978,6.0
VAZTOG,C24 H13 O13 Zn4,0.591493011276246,770.873258,4.0
VAZTUM,C24 H14 O13 Zn4,0.5932937905040209,771.8811989999999,4.0
VEBPEB,C12 H10 Co1 N4 O4,1.2487882227165632,333.16591600000004,6.0
VECWOT,C14 H8 Co3 N2 O10,1.5919449886708876,541.020926,6.0
VEDNOL,C16 H10 In2 O14,1.3994833154972208,655.87892,6.0
VEGBUG,C20 H14 O16 S6 Zr3,0.31196522908148544,976.377254,8.0
VEGCAN,C20 H14 Hf3 O16 S6,0.39857327931068043,1238.175254,8.0
VEHKEA,C27 H9 O18 Zn3,0.8526398068235561,817.490739,4.0
VEHPIL,C58 H48 Co2 N6 O18 S3,1.1164186835781038,1331.094384,6.0
VEJHEZ,C156 H76 N12 O50 Zn19,0.6937966052921193,4160.549642,3.3636363636363638
VEJYIT,C21 H33 N11 O3 Zn2,1.4395028178580618,618.319541,4.0
VEMTAJ01,C22 H12 Co3 O16,1.2401863187932296,709.1216340000001,6.0
VENGAZ,C48 H37 Cd3 N12 O16,0.4675155956704444,1375.122253,6.0
VEPBOK,C26 H18 N32 O16 Zn5,1.4668128218865304,1361.527154,4.0
VERMAJ,C48 H44 Cu3 N10 O14,0.9213483977976707,1175.561624,5.333333333333333
VETJAI,C34 H12 F16 N2 O8 Zn2,1.5083872622334722,1011.2035486079999,5.0
VETMIS,C180 H114 Cu6 N6 O30,0.6455635966521358,3222.136842,5.0
VETTOE,C50 H34 N4 O16 Pr2,0.9590205054941582,1228.639606,9.0
VETTUK,C150 H94 Cl3 Dy4 N14 O30,1.4325129546211466,3328.7921460000002,7.5
VEWDAF,C112 H76 Cu8 N24 O38,0.8987361375695452,2874.312658,5.25
VEWKUF,C159 H32 O34 Zn13,0.8774340402925227,3335.881542,4.5
VEWREX,C84 H48 In3 N4 O24,1.0461479362586577,1841.74986,7.333333333333333
VEWTAV,C108 H106 Cu7 N28 O48 P4,1.1298205728557262,3132.877837992,5.428571428571429
VEWTEZ,C116 H118 Cu7 N29 O53 P4,1.2268175352950086,3335.062777992,5.428571428571429
VEXPAS,C84 H56 N8 O16 S8 Zn4,1.0799294918633275,1951.4293599999999,5.0
VEZLIY,C30 H18 Cd1 K6 O25 S4,1.5165006940386478,1253.713263,6.857142857142857
VICBEQ,C3 H3 Fe1 O6,1.4324901631040707,190.897473,6.0
VINHEH,C87 H111 Cr6 Fe2 Mn5 N20 O94,2.361735012122607,3639.2507809999997,6.266666666666667
VIRXIF,C14 H26 N6 O14 P4 Zn3,1.5937165959914867,822.4237619919999,4.0
VITYOO,C32 H20 Nd2 O20,1.1618150979888684,1012.9746,9.0
VITYUU,C48 H22 Eu3 O26,1.5157312484271401,1470.5667520000002,8.666666666666666
VITZOP,C19 H13 Er2 O16,2.3248751114309747,831.815773,8.0
VIWMIZ,C27 H22 Cd1 N7 O1,0.929312735020809,572.925008,6.0
VIWMOF,C27 H22 Cd1 N7 O1,0.8963153549481568,572.925008,6.0
VIXPUP02,C108 H72 Cu12 N12 O72,0.739840120050748,3452.3212679999997,5.0
VIZFOC,C40 H32 N2 O16 Zr3,0.6022408720825434,1070.359598,8.0
VIZRIH,C18 H14 N8 O6 S1 Zn2,1.5946666947604202,601.179348,4.0
VOCXUH,C39 H15 Co3 N6 O18,1.2503657935493686,1032.367065,6.0
VOLQOD,C55 H33 O13 Zn4,0.7224989386188512,1163.365018,4.0
VOSTUU,C56 H40 Co1 N8 O6,0.935159954643903,979.902328,6.0
VOSWIL,C48 H28 O31 Zn6,1.3405055315403354,1492.999423,3.142857142857143
VOZDUM,C52 H56 Co2 Cr2 N8 O8,1.096252177451377,1142.910628,5.0
VOZVIR01,C92 H68 F6 I12 N28 O9 Zn6,1.6045251371754825,3738.8344559780003,4.0
VUCHEJ,C24 H12 O20 S4 Sc4,1.014532169195365,928.423984,6.0
VUDQOD,C14 H4 N2 O8 Zn2,1.473918167484387,458.9507699999999,5.0
VUDWUP,C14 H4 N2 O8 Zn2,1.4953437544020682,458.9507699999999,5.0
VUDXID,C52 H54 Cu3 Dy2 N6 O32 S5,1.091374345655318,1950.970472,6.2
VUFJUE,C48 H24 Fe2 N4 Ni1 O10,0.8776480770960996,987.110366,5.333333333333333
VUGWUR,C30 H31 Cl1 La1 N5 O14,1.3543181492896241,859.951926,8.0
VUJBEI,C36 H18 O15 Zn3,0.599164598041481,886.660653,5.0
VUJBIM,C36 H18 Cu3 O15,0.5973770566552923,881.158653,5.0
VUKTOM,C84 H52 O32 Tb4,1.3654683647176604,2208.997452,8.0
VUQJUN01,C130 H106 Mn8 N6 O38,0.9374201008036637,2799.7599060000002,6.25
VURMOL,C24 H15 N3 O13 Zn4,0.6857291370691612,814.909249,4.0
VUSKEA01,C24 H12 O13 Zn4,0.5894163459460661,769.865317,4.0
VUWVAN,C6 H5 N3 O3 Zn1,1.1629292967213887,232.50246900000002,4.0
VUZQEP,C12 H12 N18 Zn3,1.4399874380711486,604.484826,6.0
WADGIV,C30 H48 Ba2 Cr2 O29,1.7381329881263223,1251.3323129999999,7.5
WAFDIU,C72 H62 O16 Zr3,0.34522568505255086,1456.9281019999999,8.0
WAGYUA,C99 H72 O38 Zn8,0.4383648088887088,2392.652402,4.0
WAHBOA04,C12 H18 N12 Zn3,0.39214435682947607,526.492254,4.0
WAHBOA05,C12 H18 N12 Zn3,0.7842887136589521,526.492254,4.0
WAHBOA06,C12 H18 N12 Zn3,0.7842887136589521,526.492254,4.0
WAHFUJ,C18 H17 Cu1 N5 O7,1.3466125376648919,478.9036669999999,5.0
WAJHOG,C9 H5 Li1 O7 Zn1,1.3246336913869516,297.4522,4.5
WAJHUM,C9 H3 Li1 O6 Zn1,1.234820416823988,279.436913,4.0
WAJJAU,C9 H3 Li1 O6 Zn1,1.2329211778864306,279.436913,4.0
WAJJEY01,C9 H3 Li1 O6 Zn1,1.231369060871028,279.436913,4.0
WAJJEY,C9 H3 Li1 O6 Zn1,1.231369060871028,279.436913,4.0
WAJJOI01,C9 H3 Li1 O6 Zn1,1.233963324012256,279.436913,4.0
WAJJOI,C9 H3 Li1 O6 Zn1,1.233963324012256,279.436913,4.0
WAMCAS01,C31 H29 Au2 Fe1 N11 O6,1.426430347636306,1101.4115299999999,3.3333333333333335
WAMCAS02,C31 H29 Au2 Fe1 N11 O6,1.4113226765655191,1101.4115299999999,3.3333333333333335
WAMCAS03,C31 H29 Au2 Fe1 N11 O6,1.4286714232847555,1101.4115299999999,3.3333333333333335
WAMCAS04,C31 H29 Au2 Fe1 N11 O6,1.4246975250695493,1101.4115299999999,3.3333333333333335
WAMCAS05,C31 H29 Au2 Fe1 N11 O6,1.4225076556513863,1101.4115299999999,3.3333333333333335
WAMCAS06,C31 H29 Au2 Fe1 N11 O6,1.418015246650183,1101.4115299999999,3.3333333333333335
WAMCAS07,C31 H29 Au2 Fe1 N11 O6,1.402859579384246,1101.4115299999999,3.3333333333333335
WAMCAS08,C31 H29 Au2 Fe1 N11 O6,1.3939872871216703,1101.4115299999999,3.3333333333333335
WAMCAS09,C31 H29 Au2 Fe1 N11 O6,1.3805315548562525,1101.4115299999999,3.3333333333333335
WAMCAS10,C31 H29 Au2 Fe1 N11 O6,1.3733947993985702,1101.4115299999999,3.3333333333333335
WAMCAS11,C31 H29 Au2 Fe1 N11 O6,1.4274819594655637,1101.4115299999999,3.3333333333333335
WAMCAS12,C31 H29 Au2 Fe1 N11 O6,1.3462237283920457,1101.4115299999999,3.3333333333333335
WAMCAS13,C31 H29 Au2 Fe1 N11 O6,1.362438288643287,1101.4115299999999,3.3333333333333335
WAMCAS14,C31 H29 Au2 Fe1 N11 O6,1.335060041150528,1101.4115299999999,3.3333333333333335
WAMCAS15,C31 H29 Au2 Fe1 N11 O6,1.3864206275781532,1101.4115299999999,3.3333333333333335
WAMCAS,C31 H29 Au2 Fe1 N11 O6,1.430387946332143,1101.4115299999999,3.3333333333333335
WAMGUP,C84 H44 Fe3 O16,0.7464609785578746,1476.777044,6.0
WAMREJ,C68 H38 Cu4 N4 O20,0.6045168886237909,1485.23099,5.0
WAMRIN01,C32 H30 Mg3 N4 O20,0.9836774621224184,863.512122,6.0
WAMRIN,C32 H28 Mg3 N4 O20,0.9904281883868082,861.49624,6.0
WAMYES,C90 H48 O27 Zn8,1.2755643318864742,2084.371703,4.5
WANRAI,C28 H18 Cd1 N2 O8,1.265858905561136,622.866304,8.0
WAQDOJ,C57 H35 Mg6 N3 O14,0.7540578474609507,1131.7324939999999,6.0
WAQFIG,C30 H30 N4 O13 S1 Zn2,0.8695668693424053,817.404307,5.0
WAQTEQ,C15 H16 N4 O8 Zn2,0.9697100823067891,511.070208,5.0
WARFAZ,C30 H22 Cd1 N4 O9,1.3149682588788443,694.932359,7.0
WASMUB02,C24 H12 Cl1 Fe1 N6 O4 S4,0.9763234792696751,667.9479899999999,6.0
WATRAO,C48 H63 Cd6 N6 O36,1.423150122622404,1974.5186010000002,6.666666666666667
WAVLIR,C50 H28 Co3 N2 O16,0.6882922029794034,1089.562816,5.333333333333333
WAVQIV,C81 H60 In3 N1 Nd2 O28,0.7046534469075593,2128.2744430000002,7.4
WEBBOY,C49 H37 Cd2 N7 O9,1.062467751098285,1092.689643,4.0
WEBGAP,C51 H39 B3 Cu3 F12 N6 O12,1.3220980598866625,1378.9423549560001,5.0
WEBKIZ,C72 H24 Co1 In5 O48,0.8537446434838077,2289.958498,7.333333333333333
WEBTOP,C64 H24 Cu6 O24,0.7243498500664248,1558.1396639999998,5.0
WECJAR,C32 H18 N2 O8 S4 Zn2,1.4555623162076905,817.5144639999999,5.0
WEHJAW,C37 H28 O24 Zn4,0.8695554757659274,1118.125448,5.0
WEHJEA,C41 H35 N1 O24 Zn4,0.8326108105422406,1187.2306979999998,4.75
WEHJOK,C84 H80 N2 O53 Zn10,0.9042270468076213,2619.3193109999997,4.5
WEHPIJ,C30 H24 Co1 N6 O12 S2,0.9541430627467938,783.608656,6.0
WEHPOP,C30 H24 N6 Ni1 O12 S2,0.9625221794365297,783.368862,6.0
WEJXUI,C32 H20 N12 O8 Zn4,1.1271709690370977,962.098176,4.75
WEJZET,C26 H24 Mo24 N9 O86 P2 Zn8,1.5446169871134907,4726.266504996,6.1875
WENKEH,C45 H36 O27 Pr2 S3,1.5422936077715461,1386.762831,8.0
WENKIL,C45 H36 Eu2 O27 S3,1.5839156327302457,1408.875511,8.0
WENKOR,C45 H36 Gd2 O27 S3,1.599053165530214,1419.4475109999998,8.0
WENKUX,C45 H36 O27 S3 Tb2,1.6094057006334272,1422.798211,8.0
WENLAE,C45 H36 Dy2 O27 S3,1.6474616944776561,1429.9475109999998,8.0
WERCEE,C78 H79 Ga3 O23 P2,0.9259848220672371,1655.5678979959998,4.666666666666667
WERCII,C78 H79 Cr3 O23 P2,0.924969515831862,1602.387197996,5.0
WERCOO,C78 H85 O26 P2 Zr3,1.0101470213231774,1774.116758996,5.0
WERCUU,C78 H85 O26 P2 Ti3,0.9199288591144342,1644.0457589960001,5.0
WERDAB,C72 H72 Mn3 O18 P2,0.8197684132132209,1452.0959779959999,4.666666666666667
WETFUZ,C38 H40 In2 O14,1.02571239020118,950.3534299999999,6.0
WEVVOL,C27 H18 Cd2 N1 O11,1.1810188840619815,757.261076,6.0
WEXJOB,C110 H80 N14 Ni6 O40,1.2810056563944618,2590.047122,6.0
WEXWAA,C58 H41 N1 O10 Zn2,0.8951931599230625,1042.709254,5.5
WEXWEE,C58 H41 N1 O10 Zn2,0.8928105958734641,1042.709254,3.5
WIDZUG,C14 H16 Cd1 N4 O6,1.5010152309707323,448.714658,7.0
WIJXIY,C66 H52 N6 O20 Zn5,0.54506993067703,1576.0500899999997,4.4
