,Name,N2 Henrys,N2 Henrys err,methane Henrys,methane Henrys err,helium Henrys,helium Henrys err,N2 adsorb,N2 adsorb err,methane adsorb,methane adsorb err,helium adsorb,helium adsorb err
590,dotsov32_P1,4.42929e-06,5.66823e-08,2.18822e-05,4.68934e-07,3.5139e-07,1.39809e-09,-12.4496791796,,-19.129829044,0.1066653656,-1.3097394086,0.0051822485
591,ditjey01_P1_H,1.17924e-05,1.00624e-07,9.21175e-05,1.09688e-06,1.8536e-07,5.12501e-10,-16.0964970503,,-21.6947388196,0.0225369749,-2.559483621,0.0041627111
592,dotsov05_P1,4.37493e-06,6.19066e-08,2.13147e-05,6.67143e-07,3.51406e-07,9.57583e-10,-12.3802853927,,-19.0449454553,0.1081977836,-1.3082194267,0.0075219731
593,dofhis_P1,9.74801e-06,3.58564e-08,8.63246e-05,1.53533e-06,1.41995e-07,2.86709e-10,-16.5361241948,,-22.4179742643,0.0351804285,-2.6080157306,0.0058967869
594,dotsov04_P1,4.39322e-06,8.30929e-08,2.13814e-05,7.39333e-07,3.51903e-07,9.60707e-10,-12.4137836844,,-19.0249940473,0.1697075727,-1.3052722122,0.007578738
595,didboj_P1,7.26293e-06,5.44502e-08,3.68093e-05,2.57986e-07,2.69285e-07,6.17871e-10,-12.3960947342,,-16.7650930856,0.03568399,-2.0387592619,0.0054583122
596,dotsov02_P1,4.39118e-06,7.47105e-08,2.15592e-05,3.94897e-07,3.51237e-07,8.61806e-10,-12.4249408001,,-19.0778715474,0.058267235,-1.3066985687,0.0054534477
597,dotsov16_P1,4.36523e-06,5.82124e-08,2.13161e-05,4.49135e-07,3.51408e-07,2.87639e-10,-12.364239073,,-18.9755830279,0.0637615241,-1.3022918091,0.0060496543
598,dirpol_P1,3.65378e-06,2.22742e-08,1.28607e-05,6.10038e-08,3.16464e-07,5.63101e-10,-9.2809077379,,-12.7902416021,0.0240166644,-1.4877366742,0.0081696866
599,dotsov22_P1,4.39062e-06,7.16535e-08,2.13241e-05,5.55809e-07,3.5175e-07,1.92474e-10,-12.4028489013,,-19.0296828838,0.1185099625,-1.3037307944,0.0038725642
600,dixgic_P1_H,1.16849e-05,8.31224e-08,0.000101633,9.34549e-07,1.92e-07,6.51338e-10,-16.2587975992,,-22.3191490138,0.0276029226,-2.4245271537,0.0078895283
601,dotsov06_P1,4.38013e-06,2.75898e-08,2.12902e-05,2.45251e-07,3.51622e-07,1.03593e-09,-12.382583741,,-19.0042815143,0.0925458037,-1.3057040125,0.0053534393
602,dibqem_P1_H,4.61057e-06,1.73332e-08,2.1534e-05,2.3904e-07,3.29042e-07,4.36964e-10,-11.4822943202,,-16.4773539594,0.0233376931,-1.458843098,0.0079885129
603,detwad_P1,4.54699e-06,2.5111e-08,2.08715e-05,1.08002e-07,1.91019e-07,5.89877e-10,-12.0799210417,,-16.1971624305,0.0297809454,-1.9623114748,0.0033021748
604,dotsov29_P1,4.3973e-06,6.19731e-08,2.18008e-05,3.31335e-07,3.52515e-07,8.43868e-10,-12.3924415804,,-19.0960667451,0.076671197,-1.3054027549,0.0042834894
605,dotsov09_P1,4.36787e-06,7.20357e-08,2.09874e-05,4.65321e-07,3.51721e-07,1.05572e-09,-12.3673698439,,-18.951347527,0.0861961302,-1.3044139328,0.0047235126
606,dotsov26_P1,4.40398e-06,6.5431e-08,2.14534e-05,5.32953e-07,3.52197e-07,1.02259e-09,-12.4042585683,,-19.0606662178,0.1591098483,-1.3050634334,0.0054394888
607,didboj01_P1,7.3606e-06,2.9618e-08,3.75449e-05,2.10831e-07,2.7032e-07,1.05749e-09,-12.4158657558,,-16.805680414,0.0164012367,-2.0482067587,0.0070234503
608,dotsov17_P1,4.35738e-06,8.16977e-08,2.09904e-05,3.04151e-07,3.51877e-07,8.41582e-10,-12.3614172549,,-18.9447244165,0.0492750908,-1.3000277577,0.00865629
609,dotsov33_P1,4.4414e-06,6.81288e-08,2.21817e-05,5.7977e-07,3.52122e-07,1.06696e-09,-12.4335891185,,-19.1406362402,0.1108507374,-1.3143420482,0.0091839287
610,dotsov13_P1,4.34453e-06,7.37814e-08,2.10956e-05,2.51407e-07,3.51745e-07,7.6889e-10,-12.3330874753,,-18.9466352172,0.0493242462,-1.3037737955,0.0074680858
611,dejrob_P1,1.00296e-05,1.66634e-07,0.000196506,9.54392e-06,1.35873e-07,4.32557e-10,-20.322672673,,-31.840877462,0.2313319142,-2.4738880559,0.0138780697
612,dihvib02_P1_H,4.13638e-06,5.38654e-08,2.19753e-05,3.53e-07,2.8117e-07,9.75138e-10,-13.3001952153,,-19.6574891143,0.0831902692,-1.4180854244,0.0072300517
613,dihreu_P1,3.75621e-06,4.89136e-09,1.54239e-05,1.50571e-07,2.35092e-07,8.0316e-10,-11.0601635519,,-15.0002058101,0.0279949567,-1.8177250492,0.0076907406
614,dotsov25_P1,4.43468e-06,8.48608e-08,2.15508e-05,3.57032e-07,3.52144e-07,1.26821e-09,-12.4544903005,,-19.0911502567,0.0683762922,-1.3089607099,0.0042099213
615,dotsov28_P1,4.40247e-06,5.67013e-08,2.15667e-05,6.82823e-07,3.51976e-07,1.10024e-09,-12.4120034302,,-19.1049220903,0.1330289924,-1.3055335932,0.0021607583
616,ditteh_P1,5.28491e-06,1.64922e-08,3.8032e-05,5.84721e-07,1.46208e-07,8.0426e-10,-14.8379843977,,-20.1735885871,0.0353289222,-2.2998890972,0.0107180677
617,deqmuk_P1,4.64512e-06,7.09163e-08,2.50452e-05,3.92847e-07,1.86569e-07,8.23626e-10,-13.1003361238,,-17.8898589226,0.0541584248,-2.0703684899,0.0092313399
618,dotsov01_P1,4.40652e-06,2.1619e-08,2.16745e-05,4.56165e-07,3.51367e-07,6.64773e-10,-12.4430519134,,-19.131438243,0.0668965937,-1.3028276589,0.0093466534
619,dotsov27_P1,4.39965e-06,6.6188e-08,2.16478e-05,4.69485e-07,3.52347e-07,6.91308e-10,-12.4230560174,,-19.0884074866,0.0785363194,-1.3083915264,0.0076420564
620,dornab_P1_H,7.43004e-06,7.81437e-08,3.49491e-05,2.76337e-07,3.28622e-07,1.10595e-09,-13.2056911087,,-17.7970294893,0.0591987608,-1.867161567,0.0105022479
621,dotsov19_P1,4.36838e-06,3.67183e-08,2.11181e-05,2.45722e-07,3.51424e-07,7.60157e-10,-12.3733862745,,-18.9695982455,0.0296707287,-1.3010005099,0.0048803589
622,deydoa_P1_H,5.50237e-06,3.53328e-08,3.55502e-05,4.95656e-07,1.1978e-07,6.20952e-10,-16.1137225876,,-20.7028076337,0.0200983798,-2.5783638751,0.0121169482
623,dotsov08_P1,4.38624e-06,3.90656e-08,2.12971e-05,5.43865e-07,3.51812e-07,9.52261e-10,-12.371625366,,-18.9759164902,0.126160245,-1.3037529083,0.0060698696
624,dihriy_P1,2.88542e-06,2.32331e-08,9.52331e-06,6.16989e-08,3.21722e-07,4.23905e-10,-9.0656996663,,-12.8687924066,0.0388910102,-1.289206603,0.0025445004
625,dotsov07_P1,4.37256e-06,3.26404e-08,2.13525e-05,2.29536e-07,3.51432e-07,4.66039e-10,-12.3849652857,,-19.0132611379,0.0568069709,-1.3031856488,0.0066946392
626,deyvua_P1,9.30255e-06,3.38274e-08,4.93604e-05,4.04017e-07,3.02571e-07,8.05657e-10,-13.7739602814,,-18.3734782933,0.0286748407,-2.2291360033,0.0060181291
627,dekcii_P1,4.01237e-06,1.74537e-08,3.86505e-05,2.7278e-07,5.62496e-08,5.14141e-10,-17.2661681203,,-23.1084532774,0.035848476,-2.7586772003,0.0097020699
628,dotsov03_P1,4.38709e-06,8.90911e-08,2.1342e-05,4.4284e-07,3.51053e-07,1.19402e-09,-12.4118692521,,-19.0471273314,0.0731375869,-1.3073123649,0.008263574
629,doqsaf_P1_charged,3.9512e-06,3.87524e-08,1.83793e-05,2.83018e-07,2.1433e-07,2.47791e-10,-11.7338127364,,-16.3505313519,0.0796539265,-1.8189744011,0.00473066
630,dotsov15_P1,4.36122e-06,4.55656e-08,2.09592e-05,4.93466e-07,3.51467e-07,8.83133e-10,-12.3621691015,,-18.9468551533,0.0879269802,-1.3030637815,0.0096789448
631,dotsov20_P1,4.38253e-06,5.00472e-08,2.13798e-05,5.53589e-07,3.52077e-07,1.14543e-09,-12.3805754398,,-19.022922367,0.1029898645,-1.3059233516,0.0103027247
632,dotsov14_P1,4.32949e-06,5.80923e-08,2.13623e-05,4.94205e-07,3.51498e-07,5.62518e-10,-12.315901392,,-18.9954233899,0.076031996,-1.3002091785,0.0084525979
633,divruy_P1_charged_H,2.23426e-06,1.59156e-08,8.17788e-06,1.13749e-07,3.23141e-07,1.42373e-09,-9.2390186924,,-14.0095476007,0.0746324834,-1.0046869359,0.0046351051
634,dorrag_P1,6.16436e-06,4.71339e-08,5.13241e-05,1.86081e-06,2.23229e-07,7.34874e-10,-16.0662194125,,-23.8692500541,0.147934078,-1.811212214,0.0075458269
635,didbav_P1,7.3686e-06,3.52492e-08,3.79961e-05,2.26993e-07,2.66075e-07,1.76709e-09,-12.5013257356,,-16.9441409076,0.0176570191,-2.0451472894,0.0080592315
636,domget_P1_H,5.03764e-06,7.31961e-08,3.41961e-05,3.72162e-07,1.52883e-07,2.93638e-10,-14.6003422886,,-20.2888846427,0.038480319,-2.272134991,0.0064692954
637,dotsov31_P1,4.42073e-06,2.24464e-08,2.19295e-05,5.55758e-07,3.51505e-07,8.1035e-10,-12.4607373301,,-19.21953183,0.1364249232,-1.3086847575,0.0035932276
638,dimbot_P1_H,1.12536e-06,4.35246e-09,1.50459e-06,4.65651e-09,7.86511e-07,7.13912e-10,-1.8767925725,,-3.3135166288,0.0587947352,-0.2037304518,0.001585675
639,dotsov11_P1,4.37391e-06,3.9031e-08,2.16054e-05,4.04805e-07,3.51732e-07,7.80187e-10,-12.3743957365,,-19.0329271589,0.0849343007,-1.3038378736,0.0041113293
640,dotsov24_P1,4.39286e-06,4.70817e-08,2.16237e-05,5.05128e-07,3.5209e-07,6.24953e-10,-12.4127722882,,-19.103872002,0.0998161352,-1.3033789474,0.0060723834
641,dotsov21_P1,4.40315e-06,3.39076e-08,2.12529e-05,3.94033e-07,3.51828e-07,9.06935e-10,-12.416783183,,-19.0238886429,0.1226605778,-1.3060334175,0.0094535397
642,denbuw_P1,6.33263e-06,6.74189e-08,3.53781e-05,2.77893e-07,2.33734e-07,5.22795e-10,-12.914868818,,-17.8197345751,0.026623807,-2.0315809027,0.0071020001
643,dihpiu_P1_charged,7.11585e-06,4.14521e-08,3.33232e-05,2.7721e-07,3.30391e-07,9.53989e-10,-12.2346285156,,-16.376697471,0.0180252657,-1.9834451705,0.0054710352
644,dotsov30_P1,4.43355e-06,5.28835e-08,2.17916e-05,5.90062e-07,3.5199e-07,3.36801e-10,-12.465132347,,-19.1470098743,0.0938438435,-1.3104165495,0.0074486104
645,desvop_P1,6.19611e-06,6.23285e-08,3.92779e-05,7.84053e-07,2.35583e-07,9.65516e-10,-14.2320807273,,-20.557883124,0.107928726,-1.9071826795,0.0097263255
646,dotsov18_P1,4.37494e-06,4.53791e-08,2.13657e-05,3.37694e-07,3.51613e-07,8.49812e-10,-12.3686945125,,-18.9893204789,0.0592989867,-1.303320764,0.0082071277
647,dotsov23_P1,4.4057e-06,3.36088e-08,2.1369e-05,2.92262e-07,3.51768e-07,1.20448e-09,-12.424865984,,-19.019904351,0.0619108188,-1.3044233049,0.0028770348
648,dehlej_P1,8.00806e-06,3.83633e-08,8.94972e-05,1.56385e-06,6.71308e-08,3.36922e-10,-17.9784474949,,-24.2201456449,0.0374447994,-2.9188390215,0.0140041011
649,didbid_P1,7.47704e-06,3.25446e-08,3.82404e-05,3.25775e-07,2.69226e-07,6.68974e-10,-12.4839134487,,-16.8793537296,0.0146586427,-2.0584191186,0.0086789063
650,buwgac13_P1,1.85834e-06,1.86825e-08,9.6914e-06,5.10568e-08,8.76071e-08,2.79743e-10,-11.7519888591,,-16.0117085151,0.0074132566,-1.9084192762,0.0045265415
651,buwgac18_P1,2.01574e-06,1.00497e-08,1.08895e-05,1.15691e-07,8.65818e-08,2.87378e-10,-12.0479597464,,-16.3953781511,0.0193434109,-1.9640064418,0.0094436883
652,buksil_P1,2.06493e-06,9.15797e-09,5.66366e-06,1.61623e-08,2.9154e-07,7.58347e-10,-7.7423148762,,-10.4793685052,0.0152327141,-1.2378349797,0.0013943467
653,buwgac12_P1,1.78858e-06,1.13725e-08,9.13544e-06,3.6756e-08,8.82514e-08,2.00376e-10,-11.5885003927,,-15.7904264772,0.0107313838,-1.8849541589,0.0106756039
654,buwgac03_P1,2.0199e-06,9.49742e-09,1.09411e-05,1.05555e-07,8.65825e-08,5.50652e-10,-12.0543910117,,-16.4118364187,0.0170029953,-1.9668024093,0.0055115155
655,bupvit_P1_H,2.86649e-06,2.61434e-08,1.20427e-05,7.34503e-08,1.80065e-07,6.26656e-10,-11.403090218,,-15.4048972438,0.0323979163,-1.7399229721,0.0029613279
656,boxfie_P1_charged,1.25674e-05,5.66895e-07,0.000292619,1.1768e-05,3.02118e-07,4.87017e-10,-22.4312825587,,-33.3633046104,0.1012873865,-1.2562749338,0.0105933646
657,bufnum02_P1_charged_H,2.02464e-06,1.52162e-08,7.74067e-06,1.42718e-07,2.91583e-07,8.21663e-10,-9.5379530959,,-14.640394659,0.1272824079,-1.0928720329,0.0104973509
658,bukruw02_P1,1.86422e-06,1.12464e-08,5.1064e-06,2.56981e-08,2.79626e-07,5.23861e-10,-7.6930804409,,-10.471877489,0.0043616987,-1.2197553711,0.0041810788
659,buwgac02_P1,2.01351e-06,8.42771e-09,1.09575e-05,8.58958e-08,8.66509e-08,6.12587e-10,-12.0486550202,,-16.4078757561,0.0117062926,-1.9658615795,0.006638867
660,bomwae_P1,7.79876e-06,7.56114e-08,6.22282e-05,7.05195e-07,1.62355e-07,5.71728e-10,-15.6259050672,,-21.611697547,0.025685003,-2.3436688061,0.0112557683
661,bihbax_P1_charged_H,2.31399e-06,8.21588e-09,3.88573e-06,6.41971e-08,1.06919e-06,7.43489e-10,-3.8526436509,,-6.2959819741,0.1233301595,-0.4145167322,0.0010047466
662,buwgac04_P1,2.01851e-06,2.58434e-08,1.09797e-05,8.29887e-08,8.65794e-08,4.72531e-10,-12.0618471849,,-16.412381112,0.0181335803,-1.9650106949,0.0065057109
663,buwgac08_P1,1.85579e-06,1.00865e-08,9.58181e-06,1.09585e-07,8.78322e-08,3.68288e-10,-11.7281150032,,-15.9798075787,0.0253100414,-1.9084215785,0.0031734827
664,bujmax_P1_charged_H,9.12532e-06,9.89624e-08,8.07158e-05,1.3592e-06,1.60432e-07,5.88746e-10,-16.2970092493,,-22.4886403558,0.0375269858,-2.3271206074,0.0058620811
665,biplaq_P1_H,2.82638e-06,2.42745e-08,6.88289e-06,5.02562e-08,7.2336e-07,1.21562e-09,-6.6572536998,,-10.283354422,0.0742677781,-0.6528466027,0.0039951032
666,buwgac06_P1,1.95555e-06,1.02493e-08,1.04446e-05,7.54771e-08,8.72744e-08,5.30759e-10,-11.9427487505,,-16.2590944575,0.0074990077,-1.9471118514,0.0104771563
667,buktae_P1,2.09852e-06,7.1885e-09,5.80233e-06,1.74141e-08,2.91943e-07,4.04496e-10,-7.7955634987,,-10.5490481268,0.0065753752,-1.2496083611,0.0075144794
668,bukruw01_P1_H,2.26481e-06,7.87601e-09,6.5524e-06,8.1441e-09,2.90673e-07,7.77443e-10,-8.0469253116,,-10.933803255,0.0096115254,-1.2915500935,0.0071684877
669,bowdic_P1_H,7.72367e-06,7.59799e-08,5.00329e-05,3.60904e-07,2.21223e-07,3.62563e-10,-14.196671945,,-19.6408434751,0.0331517862,-2.168007641,0.0056821137
670,buwgac14_P1,1.93266e-06,8.04485e-09,1.0243e-05,1.42818e-07,8.70821e-08,8.28383e-10,-11.8865048002,,-16.1861706891,0.0178992443,-1.9364804327,0.0059678138
671,buwgac20_P1,1.89316e-06,1.71081e-08,9.94509e-06,5.00231e-08,8.7444e-08,3.31241e-10,-11.8097150429,,-16.086970001,0.0266723483,-1.921639673,0.0040999239
672,buktei_P1,2.10379e-06,1.16081e-08,5.86866e-06,1.55931e-08,2.88659e-07,5.53029e-10,-7.806375985,,-10.5859428401,0.0222790576,-1.2472226774,0.0058525543
673,bukruw03_P1,1.94815e-06,1.1778e-08,5.32116e-06,7.16549e-09,2.86549e-07,2.93784e-10,-7.6627542877,,-10.4026076802,0.0173200645,-1.2303212957,0.0053613183
674,buktos_P1,2.13928e-06,4.59525e-09,5.95837e-06,1.19369e-08,2.92217e-07,5.04537e-10,-7.8353807231,,-10.6103693369,0.0176919452,-1.2573023256,0.0060750717
675,buwgac10_P1,1.78951e-06,1.69854e-08,9.07282e-06,5.8912e-08,8.82344e-08,2.42308e-10,-11.5832334237,,-15.7913214072,0.0115948158,-1.8830134613,0.0036646177
676,bijduv_P1_H,5.25557e-06,1.15445e-07,3.22645e-05,8.1217e-07,2.26848e-07,1.05671e-09,-13.809002484,,-20.0080948968,0.1227018444,-1.8955033872,0.010138653
677,bozfaz_P1,8.52022e-06,7.19014e-08,5.00473e-05,1.21563e-06,1.93165e-07,4.90523e-10,-16.4004228585,,-21.560386731,0.0795731154,-2.3865426077,0.0054327244
678,bijzig_P1,4.97448e-06,2.55605e-08,2.22339e-05,4.36954e-07,4.67822e-07,9.04619e-10,-10.8506557631,,-16.827503775,0.1673076271,-1.3213950336,0.0087541471
679,bufnog_P1_charged_H,8.95392e-06,1.54672e-07,0.000186323,1.28879e-05,2.58556e-07,4.37351e-10,-21.4334210007,,-31.7733516514,0.1557390388,-1.1275450226,0.0061008728
680,bogxif_P1,2.95397e-06,2.78077e-08,1.93836e-05,2.25096e-07,1.1452e-07,4.20604e-10,-13.5020339968,,-18.8716657046,0.0290044342,-2.0882095864,0.0104919147
681,bozfon_P1_H,6.88319e-06,6.90444e-08,5.85288e-05,1.42187e-06,1.20169e-07,6.10512e-10,-16.6626791968,,-22.9828942407,0.0891082664,-2.5894931951,0.0101516734
682,buwgac11_P1,1.8003e-06,1.4361e-08,9.23671e-06,6.49544e-08,8.79382e-08,2.64124e-10,-11.6181886541,,-15.8334254669,0.0095727437,-1.8883605337,0.0064687646
683,buwgac07_P1,1.87876e-06,1.49797e-08,9.8004e-06,9.96224e-08,8.74932e-08,4.929e-10,-11.7765052377,,-16.0449853842,0.017851731,-1.9171961973,0.0071920284
684,bogxif02_P1,2.87836e-06,3.09245e-08,1.84878e-05,2.26328e-07,1.15586e-07,9.37276e-10,-13.3169740735,,-18.6327208142,0.0410477537,-2.0603973054,0.0070669399
685,busmuy_P1,2.50898e-06,2.33367e-08,1.38563e-05,1.45928e-07,1.06032e-07,4.87565e-10,-12.3366450726,,-17.1478722386,0.0636104302,-1.9383052427,0.0026475504
686,bixviq_P1_H,4.53759e-06,4.14467e-08,1.85835e-05,2.18386e-07,4.08932e-07,9.61364e-10,-10.6006438697,,-15.7837354828,0.0534863451,-1.2615122884,0.0075923248
687,bihrui_P1_H,2.96483e-06,2.89716e-08,1.03925e-05,1.45438e-07,3.77883e-07,7.80041e-10,-9.5314353579,,-14.0214074065,0.0530221104,-1.200075754,0.0055238548
688,bognes_P1_H,3.26324e-06,2.90657e-08,7.63189e-06,7.55513e-08,7.81192e-07,5.40712e-10,-6.7216124522,,-9.7675927375,0.0500118288,-0.8541023925,0.0057608067
689,butpir_P1,4.06782e-06,2.6155e-08,2.00431e-05,1.64977e-07,2.79757e-07,7.74297e-10,-11.1697357676,,-16.7620318374,0.0290049864,-1.4990323566,0.0065972524
690,buwgac09_P1,1.84581e-06,1.11416e-08,9.46099e-06,1.60355e-07,8.77555e-08,5.15214e-10,-11.6995693723,,-15.9307181245,0.0143952888,-1.9014871261,0.0040637291
691,bujlok_P1_H,9.33039e-06,7.31541e-08,0.000110032,2.46271e-06,9.41823e-08,4.12626e-10,-18.3467810442,,-25.1717295346,0.0393140229,-2.7691404875,0.0091385313
692,bufpau01_P1_charged_H,8.9743e-06,2.36255e-07,0.000234977,1.74762e-05,2.45313e-07,4.17187e-10,-22.865112651,,-34.0153849901,0.1143669356,-1.1559437067,0.0061919858
693,boxfok_P1_charged_H,8.07018e-06,2.91886e-07,0.000137564,1.27997e-05,3.011e-07,4.89494e-10,-19.6782240264,,-30.1266215175,0.1754228156,-1.1346837837,0.0065211468
694,boxfaw_P1_charged_H,2.11116e-06,2.85064e-08,9.60403e-06,7.66494e-07,2.6674e-07,1.49798e-09,-10.661344384,,-18.0463300684,0.7063994199,-1.1031561179,0.006094281
695,bufnum_P1_charged_H,1.80096e-06,3.08997e-09,5.67893e-06,2.23011e-08,2.98885e-07,5.35026e-10,-8.0119225579,,-12.0372579217,0.0639057548,-1.0131304994,0.0091142678
696,buwgac21_P1,1.77802e-06,1.2555e-08,9.11227e-06,8.43781e-08,8.81855e-08,7.12689e-10,-11.5833625748,,-15.7883947508,0.0154776667,-1.8808502882,0.004060648
697,bonmat_P1,9.26119e-06,3.9286e-08,5.01647e-05,3.44887e-07,3.07906e-07,6.19818e-10,-13.7344774149,,-18.5049263738,0.025777353,-2.0933824156,0.003397787
698,buwgac17_P1,1.81274e-06,2.35234e-08,9.3297e-06,6.87741e-08,8.78832e-08,4.59444e-10,-11.6486874296,,-15.8736627654,0.0203723911,-1.8933210027,0.0062121404
699,bufnum01_P1_charged_H,2.0013e-06,2.48084e-08,6.96878e-06,9.00635e-08,3.00304e-07,5.81597e-10,-8.7382588015,,-13.3207211536,0.0586273846,-1.0502912847,0.0046305677
700,borkol_P1,1.3663e-05,2.77325e-07,0.000149469,3.16292e-06,1.44858e-07,5.72375e-10,-19.2270421581,,-26.5414012384,0.0927894296,-2.8705593963,0.0076850229
701,buwgac05_P1,1.96191e-06,1.64194e-08,1.0476e-05,7.17654e-08,8.70079e-08,4.15317e-10,-11.9473012724,,-16.2659081033,0.0107731965,-1.9446330491,0.0087590066
702,bolzou_P1,4.31318e-06,3.03696e-08,3.02037e-05,2.65562e-07,9.79879e-08,5.2668e-10,-14.9487699685,,-20.1329001251,0.0472456687,-2.434414794,0.003654206
703,buwgac15_P1,1.85265e-06,1.22977e-08,9.59633e-06,1.59399e-07,8.76385e-08,4.52195e-10,-11.7250824723,,-15.9661140089,0.0127053226,-1.9058485476,0.0072396667
704,buwgac19_P1,1.79426e-06,1.08185e-08,9.1787e-06,5.7591e-08,8.81654e-08,3.6278e-10,-11.6063074065,,-15.8169748619,0.0191867594,-1.887593229,0.0043381495
705,buwgac01_P1,1.83722e-06,1.89258e-08,9.47532e-06,5.57881e-08,8.80661e-08,4.05886e-10,-11.6891845182,,-15.9262903819,0.0143809001,-1.9026695556,0.0123674501
706,bowzuk_P1_charged,4.28141e-06,1.35242e-08,2.1345e-05,3.57245e-07,2.1894e-07,1.00811e-09,-11.8817957198,,-16.8564939475,0.0871746983,-1.8265038972,0.0110676029
707,bowsiq_P1,8.60776e-06,1.02634e-07,5.84035e-05,1.45909e-06,1.18724e-07,5.28807e-10,-19.04663115,,-23.3027718971,0.0592899479,-2.8324361762,0.0070156005
708,bufnew_P1_charged_H,1.62744e-06,8.10038e-09,5.56841e-06,4.49912e-08,2.50545e-07,8.0682e-10,-8.2795850932,,-12.5979626638,0.0411101075,-1.0063191463,0.0062359271
709,bukruw_P1,2.18613e-06,6.7554e-09,6.1269e-06,2.45281e-08,2.94302e-07,4.60662e-10,-7.8972964999,,-10.6931051284,0.0155064645,-1.2676810571,0.0089988532
710,buwgac16_P1,1.83687e-06,1.25699e-08,9.46079e-06,6.24177e-08,8.78315e-08,3.53628e-10,-11.6842056404,,-15.9265692187,0.0143960371,-1.9026279771,0.0096213689
711,buktim_P1,2.11434e-06,1.19428e-08,5.87552e-06,3.67291e-08,2.90269e-07,8.61239e-10,-7.8451097349,,-10.6074308057,0.0120233474,-1.2558804744,0.0038552343
712,bownej_P1_charged,5.09017e-06,4.04558e-08,4.2268e-05,7.4914e-07,1.05278e-07,4.79097e-10,-16.7138694149,,-22.4365865292,0.0313669588,-2.7262521028,0.0120863835
713,borkur_P1,1.34663e-05,1.2666e-07,0.000148074,1.69278e-06,1.43131e-07,3.40153e-10,-19.2291406219,,-26.5628611005,0.0551122183,-2.8949255764,0.0066830893
714,bipxik_P1,5.2279e-06,1.71505e-08,3.32416e-05,4.28315e-07,1.72879e-07,6.19838e-10,-14.1790312131,,-19.709939617,0.0834459901,-2.1588380307,0.0076903479
715,dazkex_P1_H,8.29606e-06,6.3907e-08,4.98314e-05,7.72006e-07,2.62115e-07,3.76477e-10,-13.7156818553,,-18.9162852382,0.0311270103,-2.1652321903,0.005987223
716,cusjae_P1_charged,5.93234e-06,4.61241e-08,2.76731e-05,2.09019e-07,2.90942e-07,1.12812e-09,-12.3229430881,,-16.9483116499,0.102539542,-1.8423668927,0.011554944
717,dastey01_P1_charged,5.98291e-06,1.14199e-07,5.05561e-05,8.25861e-07,1.04884e-07,4.73421e-10,-16.7005001048,,-22.5494781401,0.0239232192,-2.6545716902,0.0092407005
718,darfot_P1_charged,5.47311e-06,3.11545e-08,2.99073e-05,4.42219e-07,2.07349e-07,1.51873e-10,-13.0102642418,,-17.8958549423,0.0376274064,-2.0282485223,0.0052919332
719,cusdie_P1_charged_H,1.99818e-06,1.68928e-08,7.64745e-06,6.59275e-08,2.06299e-07,6.80543e-10,-9.5640147649,,-13.5171515778,0.0166945049,-1.2551619308,0.0065295776
720,cutbok_P1_H,1.65252e-06,2.21182e-08,1.08556e-05,1.83102e-07,6.6028e-08,2.30632e-10,-13.7646773734,,-19.061630651,0.0270033679,-2.1085320124,0.0102355972
721,dabwua01_P1,5.57413e-06,4.70025e-08,2.68719e-05,3.4228e-07,2.76952e-07,3.36744e-10,-12.8616937776,,-17.4321440204,0.050218183,-2.0241444005,0.0042275148
722,darcuw_P1_charged,5.91981e-06,2.78742e-08,3.39808e-05,3.72188e-07,2.07609e-07,6.31901e-10,-13.2722362716,,-18.3032900208,0.046347391,-2.0649434784,0.0056536232
723,cutbea_P1_H,1.17198e-06,1.33153e-08,6.3603e-06,1.74838e-07,6.37176e-08,4.26555e-10,-13.781882572,,-18.2686063876,0.0143076613,-2.2534074486,0.0076952177
724,darfin_P1_charged,5.34667e-06,2.5131e-08,2.88043e-05,2.59659e-07,2.07774e-07,5.29926e-10,-12.9113555502,,-17.7697608901,0.0373469906,-2.0156249508,0.0025170381
725,dawcip_P1,6.22731e-06,6.35214e-08,3.57318e-05,5.88069e-07,2.30961e-07,5.14451e-10,-13.568796882,,-18.9501992407,0.0900368663,-1.9956486373,0.0070446655
726,dedcey_P1,1.63879e-06,1.36576e-08,6.44934e-06,4.53619e-08,1.56039e-07,4.24772e-10,-9.6802067232,,-13.8492756247,0.0204462133,-1.3410942697,0.0045680723
727,dapyaw_P1_charged_H,3.87244e-06,2.25609e-08,2.00126e-05,2.817e-07,1.89908e-07,3.45409e-10,-12.5344381384,,-17.6185597555,0.083476837,-1.7811713161,0.0053970714
728,daljuz_P1_charged,2.53959e-06,1.31108e-08,8.69983e-06,6.15486e-08,2.62928e-07,1.00389e-09,-9.3875458672,,-13.2801066271,0.033614442,-1.3563867559,0.0060737589
729,cuffoz_P1_charged,6.33755e-06,3.21915e-08,2.45861e-05,8.49972e-08,3.68537e-07,4.79993e-10,-10.2535941944,,-13.7443629089,0.0075928128,-1.7108120033,0.0028312625
730,cudbip_P1,3.6941e-06,3.11259e-08,1.59273e-05,1.24628e-07,2.31822e-07,7.66019e-10,-11.2353731543,,-15.6623399984,0.0441568627,-1.6979407209,0.0050998374
731,darfej_P1_charged,5.49334e-06,4.1769e-08,2.98104e-05,3.3716e-07,2.1132e-07,7.78312e-10,-12.9457162596,,-17.8220073757,0.0582140269,-2.0139587144,0.0079074812
